,project,source_clip,order,family,genus,species,alpha_code,annotation_start_time,annotation_end_time,audio_clip_start_time
142,"Carleton Study, 2015-2017",CAWRR-20150919_195600,PASSERIFORMES,PARULIDAE,GEOTHLYPIS,TRICHAS,COYE,4376.184,4376.23,4373.184
143,"Carleton Study, 2015-2017",CAWRR-20150919_195600,PASSERIFORMES,PARULIDAE,SEIURUS,AUROCAPILLA,OVEN,4410.758,4410.805,4407.758
144,"Carleton Study, 2015-2017",CAWRR-20150919_195600,PASSERIFORMES,PARULIDAE,GEOTHLYPIS,TRICHAS,COYE,4468.332,4468.378,4465.332
145,"Carleton Study, 2015-2017",CAWRR-20150919_195600,PASSERIFORMES,PARULIDAE,GEOTHLYPIS,TRICHAS,COYE,4519.938,4519.985,4516.938
146,"Carleton Study, 2015-2017",CAWRR-20150919_195600,PASSERIFORMES,PARULIDAE,SETOPHAGA,MAGNOLIA,MAWA,4534.335,4534.404,4531.335
147,"Carleton Study, 2015-2017",CAWRR-20150919_195600,PASSERIFORMES,PARULIDAE,SETOPHAGA,MAGNOLIA,MAWA,4559.807,4559.877,4556.807
148,"Carleton Study, 2015-2017",CAWRR-20150919_195600,PASSERIFORMES,PARULIDAE,SETOPHAGA,AMERICANA,NOPA,4607.164000000001,4607.1990000000005,4604.164000000001
149,"Carleton Study, 2015-2017",CAWRR-20150919_195600,PASSERIFORMES,PARULIDAE,SETOPHAGA,PENSYLVANICA,CSWA,4856.442,4856.523,4853.442
150,"Carleton Study, 2015-2017",CAWRR-20150919_195600,PASSERIFORMES,PARULIDAE,GEOTHLYPIS,TRICHAS,COYE,5114.149,5114.195,5111.149
151,"Carleton Study, 2015-2017",CAWRR-20150919_195600,PASSERIFORMES,PARULIDAE,SETOPHAGA,MAGNOLIA,MAWA,5165.209,5165.279,5162.209
152,"Carleton Study, 2015-2017",CAWRR-20150919_195600,PASSERIFORMES,PARULIDAE,SETOPHAGA,MAGNOLIA,MAWA,5175.101,5175.159000000001,5172.101
153,"Carleton Study, 2015-2017",CAWRR-20150919_195600,PASSERIFORMES,PARULIDAE,SETOPHAGA,AMERICANA,NOPA,5193.967000000001,5193.99,5190.967000000001
154,"Carleton Study, 2015-2017",CAWRR-20150919_195600,PASSERIFORMES,PARULIDAE,SETOPHAGA,RUTICILLA,AMRE,5195.442,5195.465,5192.442
155,"Carleton Study, 2015-2017",CAWRR-20150919_195600,PASSERIFORMES,PARULIDAE,GEOTHLYPIS,TRICHAS,COYE,5199.377,5199.424,5196.377
156,"Carleton Study, 2015-2017",CAWRR-20150919_195600,PASSERIFORMES,PARULIDAE,GEOTHLYPIS,TRICHAS,COYE,5240.059,5240.105,5237.059
157,"Carleton Study, 2015-2017",CAWRR-20150919_195600,PASSERIFORMES,PARULIDAE,SETOPHAGA,MAGNOLIA,MAWA,5261.298000000001,5261.366,5258.298000000001
158,"Carleton Study, 2015-2017",CAWRR-20150919_195600,PASSERIFORMES,PARULIDAE,SETOPHAGA,AMERICANA,NOPA,5278.755,5278.778,5275.755
159,"Carleton Study, 2015-2017",CAWRR-20150919_195600,PASSERIFORMES,PARULIDAE,SETOPHAGA,MAGNOLIA,MAWA,5337.269,5337.304,5334.269
160,"Carleton Study, 2015-2017",CAWRR-20150919_195600,PASSERIFORMES,PARULIDAE,GEOTHLYPIS,TRICHAS,COYE,5399.568,5399.626,5396.568
161,"Carleton Study, 2015-2017",CAWRR-20150919_195600,PASSERIFORMES,PARULIDAE,MNIOTILTA,VARIA,BAWW,5593.118,5593.223000000001,5590.118
162,"Carleton Study, 2015-2017",CAWRR-20150919_195600,PASSERIFORMES,PARULIDAE,SETOPHAGA,RUTICILLA,AMRE,5595.87,5595.893,5592.87
163,"Carleton Study, 2015-2017",CAWRR-20150919_195600,PASSERIFORMES,PARULIDAE,SETOPHAGA,MAGNOLIA,MAWA,5657.925,5657.995,5654.925
164,"Carleton Study, 2015-2017",CAWRR-20150919_195600,PASSERIFORMES,PARULIDAE,SETOPHAGA,AMERICANA,NOPA,5757.283,5757.318,5754.283
165,"Carleton Study, 2015-2017",CAWRR-20150919_195600,PASSERIFORMES,PARULIDAE,SETOPHAGA,MAGNOLIA,MAWA,5847.5740000000005,5847.655,5844.5740000000005
166,"Carleton Study, 2015-2017",CAWRR-20150919_195600,PASSERIFORMES,PASSERELLIDAE,PASSERCULUS,SANDWICHENSIS,SAVS,5848.5380000000005,5848.619000000001,5845.5380000000005
167,"Carleton Study, 2015-2017",CAWRR-20150919_195600,PASSERIFORMES,PARULIDAE,SETOPHAGA,MAGNOLIA,MAWA,5881.382,5881.475,5878.382
168,"Carleton Study, 2015-2017",CAWRR-20150919_195600,PASSERIFORMES,PARULIDAE,GEOTHLYPIS,TRICHAS,COYE,5893.178000000001,5893.2480000000005,5890.178000000001
169,"Carleton Study, 2015-2017",CAWRR-20150919_195600,PASSERIFORMES,PARULIDAE,GEOTHLYPIS,TRICHAS,COYE,5895.198,5895.279,5892.198
170,"Carleton Study, 2015-2017",CAWRR-20150919_195600,PASSERIFORMES,PARULIDAE,GEOTHLYPIS,TRICHAS,COYE,5898.217,5898.275,5895.217
171,"Carleton Study, 2015-2017",CAWRR-20150919_195600,PASSERIFORMES,PARULIDAE,SETOPHAGA,PENSYLVANICA,CSWA,5900.504,5900.5740000000005,5897.504
172,"Carleton Study, 2015-2017",CAWRR-20150919_195600,PASSERIFORMES,PARULIDAE,GEOTHLYPIS,TRICHAS,COYE,5908.236,5908.306,5905.236
173,"Carleton Study, 2015-2017",CAWRR-20150919_195600,PASSERIFORMES,TURDIDAE,CATHARUS,USTULATUS,SWTH,5945.562,5945.6669999999995,5942.562
174,"Carleton Study, 2015-2017",CAWRR-20150919_195600,PASSERIFORMES,PARULIDAE,GEOTHLYPIS,TRICHAS,COYE,6174.221,6174.255999999999,6171.221
175,"Carleton Study, 2015-2017",CAWRR-20150919_195600,PASSERIFORMES,PARULIDAE,GEOTHLYPIS,TRICHAS,COYE,6187.085,6187.119000000001,6184.085
176,"Carleton Study, 2015-2017",CAWRR-20150919_195600,PASSERIFORMES,PARULIDAE,GEOTHLYPIS,TRICHAS,COYE,6190.626,6190.66,6187.626
177,"Carleton Study, 2015-2017",CAWRR-20150919_195600,PASSERIFORMES,PARULIDAE,SETOPHAGA,RUTICILLA,AMRE,6298.053000000001,6298.088000000001,6295.053000000001
178,"Carleton Study, 2015-2017",CAWRR-20150919_195600,PASSERIFORMES,PARULIDAE,SETOPHAGA,PENSYLVANICA,CSWA,6352.491999999999,6352.55,6349.491999999999
179,"Carleton Study, 2015-2017",CAWRR-20150919_195600,PASSERIFORMES,PARULIDAE,GEOTHLYPIS,TRICHAS,COYE,6459.8730000000005,6459.919,6456.8730000000005
180,"Carleton Study, 2015-2017",CAWRR-20150919_195600,PASSERIFORMES,PARULIDAE,SETOPHAGA,CAERULESCENS,BTBW,6550.384,6550.406999999999,6547.384
181,"Carleton Study, 2015-2017",CAWRR-20150919_195600,PASSERIFORMES,PARULIDAE,SETOPHAGA,CORONATA,YRWA,6609.467,6609.5019999999995,6606.467
182,"Carleton Study, 2015-2017",CAWRR-20150919_195600,PASSERIFORMES,PARULIDAE,SETOPHAGA,MAGNOLIA,MAWA,7333.698,7333.755999999999,7330.698
183,"Carleton Study, 2015-2017",CAWRR-20150919_195600,PASSERIFORMES,PARULIDAE,SETOPHAGA,AMERICANA,NOPA,7383.956999999999,7383.991999999999,7380.956999999999
184,"Carleton Study, 2015-2017",CAWRR-20150919_195600,PASSERIFORMES,PARULIDAE,SETOPHAGA,VIRENS,BTNW,7797.934,7797.981,7794.934
185,"Carleton Study, 2015-2017",CAWRR-20150919_195600,PASSERIFORMES,PARULIDAE,SEIURUS,AUROCAPILLA,OVEN,7998.311,7998.357,7995.311
186,"Carleton Study, 2015-2017",CAWRR-20150919_195600,PASSERIFORMES,PARULIDAE,SETOPHAGA,RUTICILLA,AMRE,8410.384,8410.43,8407.384
187,"Carleton Study, 2015-2017",CAWRR-20150919_195600,PASSERIFORMES,PARULIDAE,MNIOTILTA,VARIA,BAWW,8576.94,8577.021999999999,8573.94
188,"Carleton Study, 2015-2017",CAWRR-20150919_195600,PASSERIFORMES,PARULIDAE,SEIURUS,AUROCAPILLA,OVEN,8913.595,8913.641,8910.595
189,"Carleton Study, 2015-2017",CAWRR-20150919_195600,PASSERIFORMES,PARULIDAE,SETOPHAGA,STRIATA,BLPW,8999.091,8999.136999999999,8996.091
190,"Carleton Study, 2015-2017",CAWRR-20150919_195600,PASSERIFORMES,PARULIDAE,MNIOTILTA,VARIA,BAWW,9095.895,9095.964,9092.895
191,"Carleton Study, 2015-2017",CAWRR-20150919_195600,PASSERIFORMES,PASSERELLIDAE,PASSERCULUS,SANDWICHENSIS,SAVS,9551.122,9551.157,9548.122
192,"Carleton Study, 2015-2017",CAWRR-20150919_195600,PASSERIFORMES,PARULIDAE,SETOPHAGA,STRIATA,BLPW,9770.98,9771.05,9767.98
193,"Carleton Study, 2015-2017",CAWRR-20150919_195600,PASSERIFORMES,PARULIDAE,SETOPHAGA,STRIATA,BLPW,9773.975,9774.068000000001,9770.975
194,"Carleton Study, 2015-2017",CAWRR-20150919_195600,PASSERIFORMES,PARULIDAE,SETOPHAGA,STRIATA,BLPW,9780.175,9780.233,9777.175
195,"Carleton Study, 2015-2017",CAWRR-20150919_195600,PASSERIFORMES,PARULIDAE,SETOPHAGA,CAERULESCENS,BTBW,9838.306,9838.33,9835.306
196,"Carleton Study, 2015-2017",CAWRR-20150919_195600,PASSERIFORMES,PARULIDAE,SETOPHAGA,CAERULESCENS,BTBW,9851.101,9851.135,9848.101
197,"Carleton Study, 2015-2017",CAWRR-20150919_195600,PASSERIFORMES,PARULIDAE,SETOPHAGA,CAERULESCENS,BTBW,9852.54,9852.598,9849.54
198,"Carleton Study, 2015-2017",CAWRR-20150919_195600,PASSERIFORMES,PARULIDAE,SETOPHAGA,CAERULESCENS,BTBW,9856.383,9856.43,9853.383
199,"Carleton Study, 2015-2017",CAWRR-20150919_195600,PASSERIFORMES,PARULIDAE,SETOPHAGA,CAERULESCENS,BTBW,9857.416,9857.44,9854.416
200,"Carleton Study, 2015-2017",CAWRR-20150919_195600,PASSERIFORMES,PARULIDAE,SETOPHAGA,CAERULESCENS,BTBW,9866.646,9866.681,9863.646
201,"Carleton Study, 2015-2017",CAWRR-20150919_195600,PASSERIFORMES,PARULIDAE,SETOPHAGA,RUTICILLA,AMRE,10278.87,10278.94,10275.87
202,"Carleton Study, 2015-2017",CAWRR-20150919_195600,PASSERIFORMES,PARULIDAE,MNIOTILTA,VARIA,BAWW,10364.655999999999,10364.703000000001,10361.655999999999
203,"Carleton Study, 2015-2017",CAWRR-20150919_195600,PASSERIFORMES,PARULIDAE,MNIOTILTA,VARIA,BAWW,10403.364,10403.445,10400.364
204,"Carleton Study, 2015-2017",CAWRR-20150919_195600,PASSERIFORMES,PARULIDAE,SETOPHAGA,PENSYLVANICA,CSWA,11183.229,11183.287,11180.229
205,"Carleton Study, 2015-2017",CAWRR-20150919_195600,PASSERIFORMES,PARULIDAE,SETOPHAGA,PENSYLVANICA,CSWA,11323.513,11323.571000000002,11320.513
206,"Carleton Study, 2015-2017",CAWRR-20150919_195600,PASSERIFORMES,PARULIDAE,SETOPHAGA,AMERICANA,NOPA,11644.714,11644.761,11641.714
207,"Carleton Study, 2015-2017",CAWRR-20150919_195600,PASSERIFORMES,PARULIDAE,SETOPHAGA,AMERICANA,NOPA,11656.011,11656.034,11653.011
208,"Carleton Study, 2015-2017",CAWRR-20150919_195600,PASSERIFORMES,PARULIDAE,MNIOTILTA,VARIA,BAWW,11984.421999999999,11984.515,11981.421999999999
209,"Carleton Study, 2015-2017",CAWRR-20150919_195600,PASSERIFORMES,PARULIDAE,SETOPHAGA,RUTICILLA,AMRE,12396.716,12396.774,12393.716
210,"Carleton Study, 2015-2017",CAWRR-20150919_195600,PASSERIFORMES,PARULIDAE,MNIOTILTA,VARIA,BAWW,12418.878999999999,12418.937,12415.878999999999
211,"Carleton Study, 2015-2017",CAWRR-20150919_195600,PASSERIFORMES,TURDIDAE,CATHARUS,USTULATUS,SWTH,12427.458999999999,12427.587,12424.458999999999
212,"Carleton Study, 2015-2017",CAWRR-20150919_195600,PASSERIFORMES,PARULIDAE,SETOPHAGA,CASTANEA,BBWA,12601.841,12601.886999999999,12598.841
213,"Carleton Study, 2015-2017",CAWRR-20150919_195600,PASSERIFORMES,PARULIDAE,SETOPHAGA,STRIATA,BLPW,13941.365,13941.423,13938.365
214,"Carleton Study, 2015-2017",CAWRR-20150919_195600,PASSERIFORMES,PARULIDAE,SETOPHAGA,CAERULESCENS,BTBW,17215.668999999998,17215.716,17212.668999999998
215,"Carleton Study, 2015-2017",CAWRR-20150919_195600,PASSERIFORMES,PARULIDAE,SETOPHAGA,STRIATA,BLPW,20989.007,20989.066000000003,20986.007
216,"Carleton Study, 2015-2017",CAWRR-20150919_195600,PASSERIFORMES,PASSERELLIDAE,ZONOTRICHIA,ALBICOLLIS,WTSP,26176.459,26176.61,26173.459
217,"Carleton Study, 2015-2017",CAWRR-20150919_195600,PASSERIFORMES,PARULIDAE,SETOPHAGA,RUTICILLA,AMRE,27354.79,27354.847999999998,27351.79
218,"Carleton Study, 2015-2017",CAWRR-20150919_195600,PASSERIFORMES,PASSERELLIDAE,PASSERCULUS,SANDWICHENSIS,SAVS,36921.086,36921.144,36918.086
219,"Carleton Study, 2015-2017",CAWRR-20150919_195600,PASSERIFORMES,PASSERELLIDAE,PASSERCULUS,SANDWICHENSIS,SAVS,38369.407999999996,38369.501000000004,38366.407999999996
220,"Beaver River Study, 2018-2019",BERI1-20180813_210400,PASSERIFORMES,PARULIDAE,SETOPHAGA,PETECHIA,YEWA,685.4989999999999,685.546,682.4989999999999
221,"Beaver River Study, 2018-2019",BERI1-20180813_210400,PASSERIFORMES,FRINGILLIDAE,HAEMORHOUS,MEXICANUS,HOFI,1382.6670000000001,1382.83,1379.6670000000001
222,"Beaver River Study, 2018-2019",BERI1-20180813_210400,PASSERIFORMES,FRINGILLIDAE,HAEMORHOUS,MEXICANUS,HOFI,1402.369,1402.52,1399.369
223,"Beaver River Study, 2018-2019",BERI1-20180813_210400,PASSERIFORMES,FRINGILLIDAE,HAEMORHOUS,MEXICANUS,HOFI,1404.129,1404.533,1401.129
224,"Beaver River Study, 2018-2019",BERI1-20180813_210400,PASSERIFORMES,FRINGILLIDAE,HAEMORHOUS,MEXICANUS,HOFI,1423.499,1423.546,1420.499
225,"Beaver River Study, 2018-2019",BERI1-20180813_210400,PASSERIFORMES,FRINGILLIDAE,HAEMORHOUS,MEXICANUS,HOFI,1435.736,1435.817,1432.736
226,"Beaver River Study, 2018-2019",BERI1-20180813_210400,PASSERIFORMES,PARULIDAE,SETOPHAGA,PETECHIA,YEWA,2131.65,2131.696,2128.65
227,"Beaver River Study, 2018-2019",BERI1-20180813_210400,PASSERIFORMES,PARULIDAE,SETOPHAGA,TIGRINA,CMWA,2325.9429999999998,2325.978,2322.9429999999998
228,"Beaver River Study, 2018-2019",BERI1-20180813_210400,PASSERIFORMES,PARULIDAE,SETOPHAGA,RUTICILLA,AMRE,2589.153,2589.176,2586.153
229,"Beaver River Study, 2018-2019",BERI1-20180813_210400,PASSERIFORMES,PARULIDAE,SETOPHAGA,PENSYLVANICA,CSWA,2945.962,2946.009,2942.962
230,"Beaver River Study, 2018-2019",BERI1-20180813_210400,PASSERIFORMES,PARULIDAE,MNIOTILTA,VARIA,BAWW,3294.0759999999996,3294.134,3291.0759999999996
231,"Beaver River Study, 2018-2019",BERI1-20180813_210400,PASSERIFORMES,PARULIDAE,SETOPHAGA,RUTICILLA,AMRE,3311.1420000000003,3311.1890000000003,3308.1420000000003
232,"Beaver River Study, 2018-2019",BERI1-20180813_210400,PASSERIFORMES,PARULIDAE,SETOPHAGA,RUTICILLA,AMRE,3595.4240000000004,3595.4590000000003,3592.4240000000004
233,"Beaver River Study, 2018-2019",BERI1-20180813_210400,PASSERIFORMES,PARULIDAE,SETOPHAGA,PETECHIA,YEWA,3742.615,3742.6620000000003,3739.615
234,"Beaver River Study, 2018-2019",BERI1-20180813_210400,PASSERIFORMES,PARULIDAE,MNIOTILTA,VARIA,BAWW,4009.134,4009.192,4006.134
235,"Beaver River Study, 2018-2019",BERI1-20180813_210400,PASSERIFORMES,PARULIDAE,SETOPHAGA,RUTICILLA,AMRE,4024.5170000000003,4024.575,4021.5170000000003
236,"Beaver River Study, 2018-2019",BERI1-20180813_210400,PASSERIFORMES,PARULIDAE,SETOPHAGA,AMERICANA,NOPA,4059.9629999999997,4059.9970000000003,4056.9629999999997
237,"Beaver River Study, 2018-2019",BERI1-20180813_210400,PASSERIFORMES,PARULIDAE,CARDELLINA,CANADENSIS,CAWA,4102.409000000001,4102.455,4099.409000000001
238,"Beaver River Study, 2018-2019",BERI1-20180813_210400,PASSERIFORMES,PARULIDAE,SETOPHAGA,PENSYLVANICA,CSWA,4178.686,4178.733,4175.686
239,"Beaver River Study, 2018-2019",BERI1-20180813_210400,PASSERIFORMES,PARULIDAE,CARDELLINA,CANADENSIS,CAWA,4212.483,4212.518,4209.483
240,"Beaver River Study, 2018-2019",BERI1-20180813_210400,PASSERIFORMES,PARULIDAE,SETOPHAGA,PETECHIA,YEWA,4257.2970000000005,4257.379,4254.2970000000005
241,"Beaver River Study, 2018-2019",BERI1-20180813_210400,PASSERIFORMES,PARULIDAE,SETOPHAGA,AMERICANA,NOPA,4265.587,4265.645,4262.587
242,"Beaver River Study, 2018-2019",BERI1-20180813_210400,PASSERIFORMES,PARULIDAE,SETOPHAGA,AMERICANA,NOPA,4607.025,4607.048,4604.025
243,"Beaver River Study, 2018-2019",BERI1-20180813_210400,PASSERIFORMES,PARULIDAE,SETOPHAGA,AMERICANA,NOPA,4618.577,4618.611,4615.577
244,"Beaver River Study, 2018-2019",BERI1-20180813_210400,PASSERIFORMES,PARULIDAE,MNIOTILTA,VARIA,BAWW,4693.542,4693.589,4690.542
245,"Beaver River Study, 2018-2019",BERI1-20180813_210400,PASSERIFORMES,PARULIDAE,PARKESIA,NOVEBORACENSIS,NOWA,4889.112,4889.1359999999995,4886.112
246,"Beaver River Study, 2018-2019",BERI1-20180813_210400,PASSERIFORMES,PARULIDAE,SETOPHAGA,RUTICILLA,AMRE,5100.611,5100.785,5097.611
247,"Beaver River Study, 2018-2019",BERI1-20180813_210400,PASSERIFORMES,PARULIDAE,SETOPHAGA,RUTICILLA,AMRE,5233.07,5233.116,5230.07
248,"Beaver River Study, 2018-2019",BERI1-20180813_210400,PASSERIFORMES,PARULIDAE,SETOPHAGA,FUSCA,BLBW,5357.726,5357.776999999999,5354.726
249,"Beaver River Study, 2018-2019",BERI1-20180813_210400,PASSERIFORMES,PARULIDAE,SETOPHAGA,PENSYLVANICA,CSWA,5632.232,5632.326,5629.232
250,"Beaver River Study, 2018-2019",BERI1-20180813_210400,PASSERIFORMES,PARULIDAE,SETOPHAGA,PETECHIA,YEWA,5632.446999999999,5632.5380000000005,5629.446999999999
251,"Beaver River Study, 2018-2019",BERI1-20180813_210400,PASSERIFORMES,PARULIDAE,SETOPHAGA,PENSYLVANICA,CSWA,5652.759,5652.781999999999,5649.759
252,"Beaver River Study, 2018-2019",BERI1-20180813_210400,PASSERIFORMES,PARULIDAE,SETOPHAGA,RUTICILLA,AMRE,5727.771,5727.806,5724.771
253,"Beaver River Study, 2018-2019",BERI1-20180813_210400,PASSERIFORMES,PARULIDAE,SEIURUS,AUROCAPILLA,OVEN,5768.533,5768.58,5765.533
254,"Beaver River Study, 2018-2019",BERI1-20180813_210400,PASSERIFORMES,PARULIDAE,SETOPHAGA,PENSYLVANICA,CSWA,5816.262,5816.39,5813.262
255,"Beaver River Study, 2018-2019",BERI1-20180813_210400,PASSERIFORMES,PARULIDAE,SETOPHAGA,CORONATA,YRWA,6061.986999999999,6062.01,6058.986999999999
256,"Beaver River Study, 2018-2019",BERI1-20180813_210400,PASSERIFORMES,PARULIDAE,SETOPHAGA,CORONATA,YRWA,6135.025,6135.049,6132.025
257,"Beaver River Study, 2018-2019",BERI1-20180813_210400,PASSERIFORMES,PARULIDAE,SETOPHAGA,RUTICILLA,AMRE,6164.468000000001,6164.526,6161.468000000001
258,"Beaver River Study, 2018-2019",BERI1-20180813_210400,PASSERIFORMES,PARULIDAE,CARDELLINA,CANADENSIS,CAWA,6173.838000000001,6173.896,6170.838000000001
259,"Beaver River Study, 2018-2019",BERI1-20180813_210400,PASSERIFORMES,PARULIDAE,SETOPHAGA,PENSYLVANICA,CSWA,6423.533,6423.568,6420.533
260,"Beaver River Study, 2018-2019",BERI1-20180813_210400,PASSERIFORMES,PARULIDAE,SETOPHAGA,RUTICILLA,AMRE,6445.906,6445.964,6442.906
261,"Beaver River Study, 2018-2019",BERI1-20180813_210400,PASSERIFORMES,PARULIDAE,SETOPHAGA,PETECHIA,YEWA,6498.673000000001,6498.706,6495.673000000001
262,"Beaver River Study, 2018-2019",BERI1-20180813_210400,PASSERIFORMES,PARULIDAE,SETOPHAGA,PENSYLVANICA,CSWA,6508.925,6508.983,6505.925
263,"Beaver River Study, 2018-2019",BERI1-20180813_210400,PASSERIFORMES,PARULIDAE,CARDELLINA,CANADENSIS,CAWA,6950.255,6950.394,6947.255
264,"Beaver River Study, 2018-2019",BERI1-20180813_210400,PASSERIFORMES,PARULIDAE,SETOPHAGA,PETECHIA,YEWA,7079.436,7079.484,7076.436
265,"Beaver River Study, 2018-2019",BERI1-20180813_210400,PASSERIFORMES,PARULIDAE,SETOPHAGA,RUTICILLA,AMRE,7081.517,7081.552,7078.517
266,"Beaver River Study, 2018-2019",BERI1-20180813_210400,PASSERIFORMES,PARULIDAE,SETOPHAGA,PETECHIA,YEWA,7162.729,7162.764,7159.729
267,"Beaver River Study, 2018-2019",BERI1-20180813_210400,PASSERIFORMES,PARULIDAE,SETOPHAGA,PENSYLVANICA,CSWA,7192.369000000001,7192.404,7189.369000000001
268,"Beaver River Study, 2018-2019",BERI1-20180813_210400,PASSERIFORMES,PARULIDAE,SETOPHAGA,PETECHIA,YEWA,7282.451,7282.474,7279.451
269,"Beaver River Study, 2018-2019",BERI1-20180813_210400,PASSERIFORMES,PARULIDAE,SETOPHAGA,PENSYLVANICA,CSWA,7300.029,7300.098000000001,7297.029
270,"Beaver River Study, 2018-2019",BERI1-20180813_210400,PASSERIFORMES,PARULIDAE,SETOPHAGA,PETECHIA,YEWA,7301.933000000001,7302.013000000001,7298.933000000001
271,"Beaver River Study, 2018-2019",BERI1-20180813_210400,PASSERIFORMES,PARULIDAE,SETOPHAGA,CORONATA,YRWA,7676.053000000001,7676.076,7673.053000000001
272,"Beaver River Study, 2018-2019",BERI1-20180813_210400,PASSERIFORMES,PARULIDAE,MNIOTILTA,VARIA,BAWW,7809.451,7809.531999999999,7806.451
273,"Beaver River Study, 2018-2019",BERI1-20180813_210400,PASSERIFORMES,PARULIDAE,SETOPHAGA,PENSYLVANICA,CSWA,7897.501,7897.559,7894.501
274,"Beaver River Study, 2018-2019",BERI1-20180813_210400,PASSERIFORMES,PARULIDAE,SETOPHAGA,PENSYLVANICA,CSWA,7898.999,7899.069,7895.999
275,"Beaver River Study, 2018-2019",BERI1-20180813_210400,PASSERIFORMES,PARULIDAE,SETOPHAGA,PENSYLVANICA,CSWA,7919.34,7919.363,7916.34
276,"Beaver River Study, 2018-2019",BERI1-20180813_210400,PASSERIFORMES,PARULIDAE,MNIOTILTA,VARIA,BAWW,8143.563,8143.598000000001,8140.563
277,"Beaver River Study, 2018-2019",BERI1-20180813_210400,PASSERIFORMES,PARULIDAE,MNIOTILTA,VARIA,BAWW,8158.772,8158.819,8155.772
278,"Beaver River Study, 2018-2019",BERI1-20180813_210400,PASSERIFORMES,PARULIDAE,CARDELLINA,CANADENSIS,CAWA,8185.568,8185.6140000000005,8182.568
279,"Beaver River Study, 2018-2019",BERI1-20180813_210400,PASSERIFORMES,PARULIDAE,PARKESIA,NOVEBORACENSIS,NOWA,8230.034,8230.069,8227.034
280,"Beaver River Study, 2018-2019",BERI1-20180813_210400,PASSERIFORMES,PARULIDAE,SETOPHAGA,PETECHIA,YEWA,8251.153,8251.199,8248.153
281,"Beaver River Study, 2018-2019",BERI1-20180813_210400,PASSERIFORMES,PARULIDAE,SETOPHAGA,PENSYLVANICA,CSWA,8365.174,8365.244,8362.174
282,"Beaver River Study, 2018-2019",BERI1-20180813_210400,PASSERIFORMES,PARULIDAE,SETOPHAGA,RUTICILLA,AMRE,8368.959,8368.994,8365.959
283,"Beaver River Study, 2018-2019",BERI1-20180813_210400,PASSERIFORMES,PARULIDAE,SETOPHAGA,PENSYLVANICA,CSWA,8379.304,8379.362,8376.304
284,"Beaver River Study, 2018-2019",BERI1-20180813_210400,PASSERIFORMES,PARULIDAE,SETOPHAGA,RUTICILLA,AMRE,8404.288,8404.312,8401.288
285,"Beaver River Study, 2018-2019",BERI1-20180813_210400,PASSERIFORMES,PARULIDAE,CARDELLINA,CANADENSIS,CAWA,8464.591,8464.625,8461.591
286,"Beaver River Study, 2018-2019",BERI1-20180813_210400,PASSERIFORMES,PARULIDAE,CARDELLINA,CANADENSIS,CAWA,8470.152,8470.21,8467.152
287,"Beaver River Study, 2018-2019",BERI1-20180813_210400,PASSERIFORMES,PARULIDAE,CARDELLINA,CANADENSIS,CAWA,8483.515,8483.538,8480.515
288,"Beaver River Study, 2018-2019",BERI1-20180813_210400,PASSERIFORMES,PARULIDAE,SETOPHAGA,RUTICILLA,AMRE,8483.766,8483.828000000001,8480.766
289,"Beaver River Study, 2018-2019",BERI1-20180813_210400,PASSERIFORMES,PARULIDAE,SETOPHAGA,PETECHIA,YEWA,8676.612,8676.681999999999,8673.612
290,"Beaver River Study, 2018-2019",BERI1-20180813_210400,PASSERIFORMES,PARULIDAE,MNIOTILTA,VARIA,BAWW,8788.312,8788.335,8785.312
291,"Beaver River Study, 2018-2019",BERI1-20180813_210400,PASSERIFORMES,PARULIDAE,SETOPHAGA,PETECHIA,YEWA,8860.015,8860.038,8857.015
292,"Beaver River Study, 2018-2019",BERI1-20180813_210400,PASSERIFORMES,PARULIDAE,PARKESIA,NOVEBORACENSIS,NOWA,8868.444,8868.502,8865.444
293,"Beaver River Study, 2018-2019",BERI1-20180813_210400,PASSERIFORMES,PARULIDAE,SETOPHAGA,PETECHIA,YEWA,8872.937,8873.041,8869.937
294,"Beaver River Study, 2018-2019",BERI1-20180813_210400,PASSERIFORMES,PARULIDAE,SETOPHAGA,VIRENS,BTNW,8881.366,8881.424,8878.366
295,"Beaver River Study, 2018-2019",BERI1-20180813_210400,PASSERIFORMES,PARULIDAE,SETOPHAGA,AMERICANA,NOPA,8893.452,8893.475,8890.452
296,"Beaver River Study, 2018-2019",BERI1-20180813_210400,PASSERIFORMES,PARULIDAE,SETOPHAGA,PENSYLVANICA,CSWA,9100.457,9100.504,9097.457
297,"Beaver River Study, 2018-2019",BERI1-20180813_210400,PASSERIFORMES,PARULIDAE,SETOPHAGA,PENSYLVANICA,CSWA,9135.636,9135.694,9132.636
298,"Beaver River Study, 2018-2019",BERI1-20180813_210400,PASSERIFORMES,PARULIDAE,SETOPHAGA,PENSYLVANICA,CSWA,9157.462,9157.521,9154.462
299,"Beaver River Study, 2018-2019",BERI1-20180813_210400,PASSERIFORMES,PARULIDAE,SETOPHAGA,PENSYLVANICA,CSWA,9180.648000000001,9180.716999999999,9177.648000000001
300,"Beaver River Study, 2018-2019",BERI1-20180813_210400,PASSERIFORMES,PARULIDAE,CARDELLINA,CANADENSIS,CAWA,9196.077,9196.159,9193.077
